,Profile Name,Duration,Title,Country,Type,Hour,Day,Month,Year,Device Category,tconst,titleType,primaryTitle,genres,averageRating,numVotes
78566,Priya,1.9836111111111112,The Wolf Of Wall Street,TH (Thailand),Movie,16,17,9,2019,Web Browsers,,,,,,
78579,Priya,1.6269444444444443,Rbg,GB (United Kingdom),Movie,21,25,8,2019,Web Browsers,,,,,,
78687,Priya,0.1225,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,18,23,6,2019,Web Browsers,,,,,,
78688,Priya,0.3016666666666667,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,14,23,6,2019,Web Browsers,,,,,,
78689,Priya,0.3683333333333333,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,18,21,6,2019,Web Browsers,,,,,,
78690,Priya,0.1163888888888888,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,17,20,6,2019,Web Browsers,,,,,,
78691,Priya,0.4088888888888889,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,16,20,6,2019,Web Browsers,,,,,,
78692,Priya,0.3163888888888889,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,19,19,6,2019,Web Browsers,,,,,,
78693,Priya,0.3516666666666667,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,22,18,6,2019,Web Browsers,,,,,,
78694,Priya,0.3177777777777777,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,21,17,6,2019,Web Browsers,,,,,,
78695,Priya,0.3947222222222222,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,21,17,6,2019,Web Browsers,,,,,,
78696,Priya,0.2452777777777778,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,21,17,6,2019,Web Browsers,,,,,,
78697,Priya,0.2322222222222222,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,20,17,6,2019,Web Browsers,,,,,,
78698,Priya,0.3836111111111111,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,17,17,6,2019,Web Browsers,,,,,,
78699,Priya,0.1280555555555555,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,22,16,6,2019,Web Browsers,,,,,,
78700,Priya,0.3502777777777778,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,22,16,6,2019,Web Browsers,,,,,,
78710,Priya,0.4586111111111111,Patriot Act With Hasan Minhaj,GB (United Kingdom),TV Show,8,16,6,2019,Apple Mobile Devices,,,,,,
78718,Priya,0.7597222222222222,The Haunting Of Hill House,TH (Thailand),TV Show,16,2,6,2019,Apple Mobile Devices,,,,,,
78719,Priya,0.2052777777777777,The Haunting Of Hill House,TH (Thailand),TV Show,14,2,6,2019,Apple Mobile Devices,,,,,,
78720,Priya,0.3144444444444444,The Haunting Of Hill House,GB (United Kingdom),TV Show,1,2,6,2019,Web Browsers,,,,,,
78721,Priya,0.1394444444444444,The Haunting Of Hill House,GB (United Kingdom),TV Show,0,2,6,2019,Web Browsers,,,,,,
78722,Priya,0.5555555555555556,The Haunting Of Hill House,GB (United Kingdom),TV Show,0,2,6,2019,Web Browsers,,,,,,
78723,Priya,0.0838888888888888,The Haunting Of Hill House,GB (United Kingdom),TV Show,23,1,6,2019,Web Browsers,,,,,,
78724,Priya,0.3583333333333333,The Haunting Of Hill House,GB (United Kingdom),TV Show,13,1,6,2019,Apple Mobile Devices,,,,,,
78725,Priya,0.5652777777777778,The Haunting Of Hill House,GB (United Kingdom),TV Show,12,1,6,2019,Apple Mobile Devices,,,,,,
78726,Priya,0.1802777777777778,The Haunting Of Hill House,GB (United Kingdom),TV Show,23,31,5,2019,Web Browsers,,,,,,
78727,Priya,0.54,The Haunting Of Hill House,GB (United Kingdom),TV Show,22,31,5,2019,Web Browsers,,,,,,
78728,Priya,0.7272222222222222,The Haunting Of Hill House,GB (United Kingdom),TV Show,21,31,5,2019,Web Browsers,,,,,,
78729,Priya,0.8672222222222222,The Haunting Of Hill House,GB (United Kingdom),TV Show,20,31,5,2019,Web Browsers,,,,,,
78730,Priya,1.1758333333333333,The Haunting Of Hill House,GB (United Kingdom),TV Show,17,31,5,2019,Web Browsers,,,,,,
78733,Priya,0.3202777777777778,The Haunting Of Hill House,GB (United Kingdom),TV Show,1,26,5,2019,Web Browsers,,,,,,
78734,Priya,0.5205555555555555,The Haunting Of Hill House,GB (United Kingdom),TV Show,23,22,5,2019,Web Browsers,,,,,,
78735,Priya,0.4808333333333333,The Great British Bake Off,GB (United Kingdom),TV Show,21,20,5,2019,Web Browsers,,,,,,
78739,Priya,1.7119444444444445,Sex And The City 2,GB (United Kingdom),Movie,13,16,5,2019,Web Browsers,,,,,,
78740,Priya,0.3575,Sex And The City 2,GB (United Kingdom),Movie,18,14,5,2019,Web Browsers,,,,,,
78741,Priya,0.2780555555555555,Dead To Me,GB (United Kingdom),TV Show,23,11,5,2019,Web Browsers,,,,,,
78742,Priya,0.185,Dead To Me,GB (United Kingdom),TV Show,23,9,5,2019,Web Browsers,,,,,,
78743,Priya,0.2480555555555555,Dead To Me,GB (United Kingdom),TV Show,20,9,5,2019,Web Browsers,,,,,,
78744,Priya,0.4111111111111111,Dead To Me,GB (United Kingdom),TV Show,20,9,5,2019,Web Browsers,,,,,,
78745,Priya,0.2802777777777778,Dead To Me,GB (United Kingdom),TV Show,19,9,5,2019,Web Browsers,,,,,,
78746,Priya,0.1469444444444444,Dead To Me,GB (United Kingdom),TV Show,17,9,5,2019,Web Browsers,,,,,,
78747,Priya,0.1130555555555555,Dead To Me,GB (United Kingdom),TV Show,17,9,5,2019,Web Browsers,,,,,,
78748,Priya,0.2886111111111111,Dead To Me,GB (United Kingdom),TV Show,23,8,5,2019,Web Browsers,,,,,,
78749,Priya,0.4719444444444444,Dead To Me,GB (United Kingdom),TV Show,22,8,5,2019,Web Browsers,,,,,,
78750,Priya,0.3930555555555555,Dead To Me,GB (United Kingdom),TV Show,22,8,5,2019,Web Browsers,,,,,,
78751,Priya,0.4902777777777777,Dead To Me,GB (United Kingdom),TV Show,21,8,5,2019,Web Browsers,,,,,,
78752,Priya,0.4397222222222222,Dead To Me,GB (United Kingdom),TV Show,19,8,5,2019,Web Browsers,,,,,,
78753,Priya,0.2277777777777777,Dead To Me,GB (United Kingdom),TV Show,19,8,5,2019,Web Browsers,,,,,,
78754,Priya,0.2975,Dead To Me,GB (United Kingdom),TV Show,16,8,5,2019,Web Browsers,,,,,,
78862,Priya,0.2516666666666666,The Great British Bake Off,GB (United Kingdom),TV Show,23,25,3,2019,Web Browsers,,,,,,
78863,Priya,0.1475,The Great British Bake Off,GB (United Kingdom),TV Show,20,25,3,2019,Web Browsers,,,,,,
78864,Priya,0.8986111111111111,The Great British Bake Off,GB (United Kingdom),TV Show,19,25,3,2019,Web Browsers,,,,,,
78866,Priya,0.1291666666666666,The Great British Bake Off,GB (United Kingdom),TV Show,22,7,3,2019,Web Browsers,,,,,,
78867,Priya,0.2652777777777778,The Great British Bake Off,GB (United Kingdom),TV Show,22,7,3,2019,Web Browsers,,,,,,
78868,Priya,0.8302777777777778,The Great British Bake Off,GB (United Kingdom),TV Show,21,7,3,2019,Web Browsers,,,,,,
78884,Priya,0.3777777777777777,Tidying Up With Marie Kondo,GB (United Kingdom),TV Show,21,15,2,2019,Web Browsers,,,,,,
78885,Priya,0.5377777777777778,Tidying Up With Marie Kondo,GB (United Kingdom),TV Show,20,15,2,2019,Web Browsers,,,,,,
78886,Priya,0.1272222222222222,Tidying Up With Marie Kondo,GB (United Kingdom),TV Show,20,15,2,2019,Web Browsers,,,,,,
78887,Priya,0.3794444444444444,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,20,15,2,2019,Web Browsers,,,,,,
78888,Priya,0.4386111111111111,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,19,15,2,2019,Web Browsers,,,,,,
78889,Priya,0.1188888888888888,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,19,15,2,2019,Web Browsers,,,,,,
78890,Priya,0.3205555555555555,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,20,13,2,2019,Web Browsers,,,,,,
78891,Priya,0.7319444444444444,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,19,13,2,2019,Web Browsers,,,,,,
78892,Priya,0.7547222222222222,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,18,13,2,2019,Web Browsers,,,,,,
78893,Priya,0.2430555555555555,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,23,12,2,2019,Web Browsers,,,,,,
78894,Priya,0.5230555555555556,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,22,12,2,2019,Web Browsers,,,,,,
78895,Priya,0.1252777777777777,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,22,12,2,2019,Web Browsers,,,,,,
78896,Priya,0.4066666666666667,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,21,12,2,2019,Web Browsers,,,,,,
78897,Priya,0.5238888888888888,Zumbo'S Just Desserts,GB (United Kingdom),TV Show,21,12,2,2019,Web Browsers,,,,,,
79075,Priya,0.1483333333333333,Theeya Velai Seyyanum Kumaru,TH (Thailand),Movie,3,23,12,2018,Web Browsers,,,,,,
79112,Priya,0.8663888888888889,The Great British Bake Off,GB (United Kingdom),TV Show,20,5,12,2018,Web Browsers,,,,,,
79113,Priya,0.8330555555555555,The Great British Bake Off,GB (United Kingdom),TV Show,20,4,12,2018,Web Browsers,,,,,,
79114,Priya,0.6883333333333334,Alphago,GB (United Kingdom),Movie,18,2,12,2018,Web Browsers,,,,,,
79115,Priya,0.7713888888888889,Alphago,GB (United Kingdom),Movie,0,2,12,2018,Web Browsers,,,,,,
79132,Priya,0.3405555555555555,Chilling Adventures Of Sabrina,GB (United Kingdom),TV Show,23,19,11,2018,Web Browsers,,,,,,
79133,Priya,0.1888888888888888,Chilling Adventures Of Sabrina,GB (United Kingdom),TV Show,19,7,11,2018,Web Browsers,,,,,,
79134,Priya,0.12,Chilling Adventures Of Sabrina,GB (United Kingdom),TV Show,21,29,10,2018,Web Browsers,,,,,,
79158,Priya,0.4463888888888889,Paradise Pd,GB (United Kingdom),TV Show,19,8,9,2018,Web Browsers,,,,,,
79159,Priya,0.4369444444444444,Paradise Pd,GB (United Kingdom),TV Show,19,8,9,2018,Web Browsers,,,,,,
79160,Priya,0.1027777777777777,Paradise Pd,GB (United Kingdom),TV Show,16,8,9,2018,Web Browsers,,,,,,
79161,Priya,0.4191666666666667,Paradise Pd,GB (United Kingdom),TV Show,15,8,9,2018,Web Browsers,,,,,,
79162,Priya,0.4341666666666666,Paradise Pd,GB (United Kingdom),TV Show,14,8,9,2018,Web Browsers,,,,,,
79163,Priya,0.4336111111111111,Paradise Pd,GB (United Kingdom),TV Show,10,8,9,2018,Web Browsers,,,,,,
79164,Priya,0.3027777777777777,Paradise Pd,GB (United Kingdom),TV Show,23,7,9,2018,Web Browsers,,,,,,
79165,Priya,0.4402777777777777,Paradise Pd,GB (United Kingdom),TV Show,22,7,9,2018,Web Browsers,,,,,,
79166,Priya,0.4352777777777777,Paradise Pd,GB (United Kingdom),TV Show,22,7,9,2018,Web Browsers,,,,,,
79167,Priya,0.4255555555555556,Paradise Pd,GB (United Kingdom),TV Show,21,7,9,2018,Web Browsers,,,,,,
79168,Priya,0.4225,Paradise Pd,GB (United Kingdom),TV Show,20,7,9,2018,Web Browsers,,,,,,
79169,Priya,0.4238888888888888,Paradise Pd,GB (United Kingdom),TV Show,20,7,9,2018,Web Browsers,,,,,,
79291,Priya,0.0844444444444444,Rang Rasiya,GB (United Kingdom),Movie,15,2,8,2018,Web Browsers,,,,,,
79357,Priya,0.4597222222222222,Solo (Tamil Version),GB (United Kingdom),Movie,23,13,7,2018,Web Browsers,,,,,,
79553,Priya,0.6738888888888889,Rupaul'S Drag Race,GB (United Kingdom),TV Show,11,17,6,2018,Web Browsers,,,,,,
79554,Priya,0.6527777777777778,Rupaul'S Drag Race,GB (United Kingdom),TV Show,16,15,6,2018,Web Browsers,,,,,,
79555,Priya,0.6822222222222222,Rupaul'S Drag Race,GB (United Kingdom),TV Show,13,8,6,2018,Web Browsers,,,,,,
79556,Priya,0.9122222222222224,Rupaul'S Drag Race,GB (United Kingdom),TV Show,12,8,6,2018,Web Browsers,,,,,,
79557,Priya,0.2247222222222222,Rupaul'S Drag Race,GB (United Kingdom),TV Show,11,8,6,2018,Web Browsers,,,,,,
79558,Priya,0.6602777777777777,Rupaul'S Drag Race,GB (United Kingdom),TV Show,10,8,6,2018,Web Browsers,,,,,,
79559,Priya,0.2341666666666666,Rupaul'S Drag Race,GB (United Kingdom),TV Show,10,8,6,2018,Web Browsers,,,,,,
79659,Priya,0.4244444444444444,How To Get Away With Murder,TH (Thailand),TV Show,3,22,4,2018,Web Browsers,,,,,,
79660,Priya,0.1591666666666666,How To Get Away With Murder,TH (Thailand),TV Show,19,21,4,2018,Web Browsers,,,,,,
79661,Priya,0.6222222222222222,How To Get Away With Murder,TH (Thailand),TV Show,18,21,4,2018,Web Browsers,,,,,,
79662,Priya,0.3541666666666667,How To Get Away With Murder,TH (Thailand),TV Show,18,21,4,2018,Web Browsers,,,,,,
79663,Priya,0.1577777777777777,How To Get Away With Murder,TH (Thailand),TV Show,12,21,4,2018,Web Browsers,,,,,,
79664,Priya,0.1513888888888888,How To Get Away With Murder,TH (Thailand),TV Show,16,20,4,2018,Web Browsers,,,,,,
79665,Priya,0.6544444444444445,How To Get Away With Murder,TH (Thailand),TV Show,15,20,4,2018,Web Browsers,,,,,,
79666,Priya,0.3886111111111111,How To Get Away With Murder,TH (Thailand),TV Show,12,20,4,2018,Web Browsers,,,,,,
79667,Priya,0.2325,How To Get Away With Murder,TH (Thailand),TV Show,8,20,4,2018,Web Browsers,,,,,,
79668,Priya,0.3172222222222222,How To Get Away With Murder,TH (Thailand),TV Show,5,20,4,2018,Web Browsers,,,,,,
79669,Priya,0.2625,How To Get Away With Murder,TH (Thailand),TV Show,16,19,4,2018,Web Browsers,,,,,,
79670,Priya,0.7036111111111111,How To Get Away With Murder,TH (Thailand),TV Show,16,19,4,2018,Web Browsers,,,,,,
79671,Priya,0.2925,How To Get Away With Murder,TH (Thailand),TV Show,15,19,4,2018,Web Browsers,,,,,,
79672,Priya,0.2002777777777777,How To Get Away With Murder,TH (Thailand),TV Show,5,19,4,2018,Web Browsers,,,,,,
79673,Priya,0.8955555555555555,Lost In Space,GB (United Kingdom),TV Show,20,18,4,2018,Web Browsers,,,,,,
79674,Priya,0.5702777777777778,How To Get Away With Murder,TH (Thailand),TV Show,14,18,4,2018,Web Browsers,,,,,,
79675,Priya,0.135,How To Get Away With Murder,TH (Thailand),TV Show,14,18,4,2018,Web Browsers,,,,,,
79676,Priya,0.5408333333333334,How To Get Away With Murder,TH (Thailand),TV Show,10,18,4,2018,Web Browsers,,,,,,
79677,Priya,0.3847222222222222,How To Get Away With Murder,TH (Thailand),TV Show,7,18,4,2018,Web Browsers,,,,,,
79678,Priya,0.5058333333333334,How To Get Away With Murder,TH (Thailand),TV Show,4,18,4,2018,Web Browsers,,,,,,
79679,Priya,0.4941666666666666,How To Get Away With Murder,TH (Thailand),TV Show,4,18,4,2018,Web Browsers,,,,,,
79680,Priya,0.1580555555555555,How To Get Away With Murder,TH (Thailand),TV Show,17,17,4,2018,Web Browsers,,,,,,
79681,Priya,0.6491666666666667,How To Get Away With Murder,TH (Thailand),TV Show,16,17,4,2018,Web Browsers,,,,,,
79682,Priya,0.6625,How To Get Away With Murder,TH (Thailand),TV Show,15,17,4,2018,Web Browsers,,,,,,
79683,Priya,0.1697222222222222,How To Get Away With Murder,TH (Thailand),TV Show,15,17,4,2018,Web Browsers,,,,,,
79684,Priya,0.2847222222222222,How To Get Away With Murder,TH (Thailand),TV Show,14,17,4,2018,Web Browsers,,,,,,
79685,Priya,0.5719444444444445,How To Get Away With Murder,TH (Thailand),TV Show,13,17,4,2018,Web Browsers,,,,,,
79686,Priya,0.5836111111111111,How To Get Away With Murder,TH (Thailand),TV Show,18,16,4,2018,Web Browsers,,,,,,
79687,Priya,0.6608333333333334,How To Get Away With Murder,TH (Thailand),TV Show,17,16,4,2018,Web Browsers,,,,,,
79688,Priya,0.7022222222222222,How To Get Away With Murder,TH (Thailand),TV Show,17,16,4,2018,Web Browsers,,,,,,
79689,Priya,0.6880555555555555,How To Get Away With Murder,TH (Thailand),TV Show,15,16,4,2018,Web Browsers,,,,,,
79690,Priya,0.2783333333333333,How To Get Away With Murder,TH (Thailand),TV Show,12,16,4,2018,Web Browsers,,,,,,
79691,Priya,0.3819444444444444,How To Get Away With Murder,TH (Thailand),TV Show,10,16,4,2018,Web Browsers,,,,,,
79692,Priya,0.6447222222222222,How To Get Away With Murder,TH (Thailand),TV Show,10,16,4,2018,Web Browsers,,,,,,
79693,Priya,0.3413888888888889,How To Get Away With Murder,TH (Thailand),TV Show,9,16,4,2018,Web Browsers,,,,,,
79694,Priya,0.3275,How To Get Away With Murder,TH (Thailand),TV Show,7,16,4,2018,Web Browsers,,,,,,
79695,Priya,0.5080555555555556,How To Get Away With Murder,TH (Thailand),TV Show,4,16,4,2018,Web Browsers,,,,,,
79696,Priya,0.1361111111111111,How To Get Away With Murder,TH (Thailand),TV Show,18,15,4,2018,Web Browsers,,,,,,
79697,Priya,0.7041666666666667,How To Get Away With Murder,TH (Thailand),TV Show,17,15,4,2018,Web Browsers,,,,,,
79698,Priya,0.6802777777777778,How To Get Away With Murder,TH (Thailand),TV Show,16,15,4,2018,Web Browsers,,,,,,
79699,Priya,0.6822222222222222,How To Get Away With Murder,TH (Thailand),TV Show,16,15,4,2018,Web Browsers,,,,,,
79700,Priya,0.4952777777777777,How To Get Away With Murder,TH (Thailand),TV Show,15,15,4,2018,Web Browsers,,,,,,
79701,Priya,0.1102777777777777,How To Get Away With Murder,TH (Thailand),TV Show,14,15,4,2018,Web Browsers,,,,,,
79702,Priya,0.0933333333333333,How To Get Away With Murder,TH (Thailand),TV Show,14,15,4,2018,Web Browsers,,,,,,
79703,Priya,0.0991666666666666,How To Get Away With Murder,TH (Thailand),TV Show,14,15,4,2018,Web Browsers,,,,,,
79704,Priya,0.3463888888888889,How To Get Away With Murder,TH (Thailand),TV Show,11,15,4,2018,Web Browsers,,,,,,
79705,Priya,0.2088888888888889,How To Get Away With Murder,TH (Thailand),TV Show,8,15,4,2018,Web Browsers,,,,,,
79706,Priya,0.6427777777777778,How To Get Away With Murder,TH (Thailand),TV Show,7,15,4,2018,Apple Mobile Devices,,,,,,
79707,Priya,0.3822222222222222,How To Get Away With Murder,TH (Thailand),TV Show,6,15,4,2018,Apple Mobile Devices,,,,,,
79708,Priya,0.1344444444444444,How To Get Away With Murder,TH (Thailand),TV Show,19,14,4,2018,Web Browsers,,,,,,
79709,Priya,0.6675,How To Get Away With Murder,TH (Thailand),TV Show,19,14,4,2018,Web Browsers,,,,,,
79710,Priya,0.7252777777777778,How To Get Away With Murder,TH (Thailand),TV Show,17,14,4,2018,Web Browsers,,,,,,
79711,Priya,0.7027777777777777,How To Get Away With Murder,TH (Thailand),TV Show,16,14,4,2018,Web Browsers,,,,,,
79712,Priya,0.1872222222222222,How To Get Away With Murder,TH (Thailand),TV Show,15,14,4,2018,Web Browsers,,,,,,
79713,Priya,0.1916666666666666,How To Get Away With Murder,TH (Thailand),TV Show,14,14,4,2018,Web Browsers,,,,,,
79714,Priya,0.1113888888888888,How To Get Away With Murder,TH (Thailand),TV Show,11,14,4,2018,Web Browsers,,,,,,
79715,Priya,0.2225,How To Get Away With Murder,TH (Thailand),TV Show,10,14,4,2018,Web Browsers,,,,,,
79716,Priya,0.2844444444444444,How To Get Away With Murder,TH (Thailand),TV Show,10,14,4,2018,Web Browsers,,,,,,
79717,Priya,0.3727777777777777,How To Get Away With Murder,TH (Thailand),TV Show,5,14,4,2018,Apple Mobile Devices,,,,,,
79718,Priya,0.3797222222222222,How To Get Away With Murder,TH (Thailand),TV Show,4,14,4,2018,Apple Mobile Devices,,,,,,
79719,Priya,0.3191666666666666,How To Get Away With Murder,TH (Thailand),TV Show,19,13,4,2018,Apple Mobile Devices,,,,,,
79720,Priya,0.7088888888888889,How To Get Away With Murder,TH (Thailand),TV Show,18,13,4,2018,Apple Mobile Devices,,,,,,
79721,Priya,0.7091666666666666,How To Get Away With Murder,TH (Thailand),TV Show,18,13,4,2018,Apple Mobile Devices,,,,,,
79722,Priya,0.7080555555555555,How To Get Away With Murder,TH (Thailand),TV Show,17,13,4,2018,Apple Mobile Devices,,,,,,
79723,Priya,0.7141666666666666,How To Get Away With Murder,TH (Thailand),TV Show,16,13,4,2018,Apple Mobile Devices,,,,,,
79724,Priya,0.29,How To Get Away With Murder,TH (Thailand),TV Show,15,13,4,2018,Apple Mobile Devices,,,,,,
79725,Priya,0.4041666666666667,How To Get Away With Murder,TH (Thailand),TV Show,14,13,4,2018,Apple Mobile Devices,,,,,,
79726,Priya,0.4186111111111111,How To Get Away With Murder,TH (Thailand),TV Show,12,13,4,2018,Web Browsers,,,,,,
79727,Priya,0.2666666666666666,How To Get Away With Murder,TH (Thailand),TV Show,8,13,4,2018,Web Browsers,,,,,,
79728,Priya,0.7438888888888889,How To Get Away With Murder,TH (Thailand),TV Show,6,13,4,2018,Apple Mobile Devices,,,,,,
83179,Priya,0.2077777777777777,Hell'S Kitchen,GB (United Kingdom),TV Show,22,23,3,2018,Web Browsers,,,,,,
83180,Priya,0.2161111111111111,ตอน 14,TH (Thailand),TV Show,22,23,3,2018,Web Browsers,,,,,,
83181,Priya,0.6319444444444444,Hell'S Kitchen,GB (United Kingdom),TV Show,21,23,3,2018,Web Browsers,,,,,,
83182,Priya,0.4227777777777777,Hell'S Kitchen,GB (United Kingdom),TV Show,20,23,3,2018,Web Browsers,,,,,,
83183,Priya,0.1533333333333333,Hell'S Kitchen,GB (United Kingdom),TV Show,20,23,3,2018,Web Browsers,,,,,,
83184,Priya,0.1616666666666666,Hell'S Kitchen,GB (United Kingdom),TV Show,1,23,3,2018,Web Browsers,,,,,,
83185,Priya,0.5802777777777778,Hell'S Kitchen,GB (United Kingdom),TV Show,23,22,3,2018,Web Browsers,,,,,,
83186,Priya,0.6375,Hell'S Kitchen,GB (United Kingdom),TV Show,21,22,3,2018,Web Browsers,,,,,,
83187,Priya,0.4902777777777777,Hell'S Kitchen,GB (United Kingdom),TV Show,20,22,3,2018,Web Browsers,,,,,,
83188,Priya,0.22,Hell'S Kitchen,GB (United Kingdom),TV Show,20,22,3,2018,Web Browsers,,,,,,
83189,Priya,0.0966666666666666,Hell'S Kitchen,GB (United Kingdom),TV Show,20,22,3,2018,Web Browsers,,,,,,
83190,Priya,0.2633333333333333,Hell'S Kitchen,GB (United Kingdom),TV Show,23,21,3,2018,Web Browsers,,,,,,
83191,Priya,0.6161111111111112,Hell'S Kitchen,GB (United Kingdom),TV Show,22,21,3,2018,Web Browsers,,,,,,
83192,Priya,0.5366666666666666,Hell'S Kitchen,GB (United Kingdom),TV Show,22,21,3,2018,Web Browsers,,,,,,
83193,Priya,0.1275,Hell'S Kitchen,GB (United Kingdom),TV Show,19,21,3,2018,Web Browsers,,,,,,
83194,Priya,0.6202777777777778,Hell'S Kitchen,GB (United Kingdom),TV Show,18,21,3,2018,Web Browsers,,,,,,
83195,Priya,0.4952777777777777,Hell'S Kitchen,GB (United Kingdom),TV Show,17,21,3,2018,Web Browsers,,,,,,
83196,Priya,0.1977777777777777,Hell'S Kitchen,GB (United Kingdom),TV Show,17,21,3,2018,Web Browsers,,,,,,
83197,Priya,0.4077777777777778,Hell'S Kitchen,GB (United Kingdom),TV Show,0,21,3,2018,Web Browsers,,,,,,
83198,Priya,0.6816666666666666,Hell'S Kitchen,GB (United Kingdom),TV Show,0,21,3,2018,Web Browsers,,,,,,
83199,Priya,0.6066666666666667,Hell'S Kitchen,GB (United Kingdom),TV Show,0,20,3,2018,Web Browsers,,,,,,
83200,Priya,0.6155555555555555,Hell'S Kitchen,GB (United Kingdom),TV Show,0,20,3,2018,Web Browsers,,,,,,
83201,Priya,0.6258333333333334,Hell'S Kitchen,GB (United Kingdom),TV Show,23,19,3,2018,Web Browsers,,,,,,
83202,Priya,0.6222222222222222,Hell'S Kitchen,GB (United Kingdom),TV Show,23,19,3,2018,Web Browsers,,,,,,
83203,Priya,0.6736111111111112,Hell'S Kitchen,GB (United Kingdom),TV Show,22,19,3,2018,Web Browsers,,,,,,
83204,Priya,0.6716666666666666,Hell'S Kitchen,GB (United Kingdom),TV Show,22,19,3,2018,Web Browsers,,,,,,
83491,Priya,0.0861111111111111,That '70S Show,GB (United Kingdom),TV Show,0,10,2,2018,Web Browsers,,,,,,
83511,Priya,0.0880555555555555,That '70S Show,GB (United Kingdom),TV Show,23,5,2,2018,Web Browsers,,,,,,
